n,seed,agent,tc_prob,tc_label,uc_prob,uc_label
30,46,13,0.5629507899284363,0.0,0.467425137758255,0.0
30,46,14,0.7891375422477722,0.0,0.7511187195777893,0.0
30,46,15,0.7946684956550598,0.0,0.868200421333313,0.0
30,46,16,0.7430967688560486,0.0,0.73260897397995,0.0
30,46,17,0.7744686603546143,0.0,0.6614585518836975,0.0
30,46,18,0.7454785108566284,0.0,0.3022395670413971,0.0
30,46,19,0.7711883783340454,0.0,0.8653733134269714,0.0
30,46,20,0.7910909056663513,0.0,0.8255454301834106,0.0
30,46,21,0.7652226090431213,0.0,0.7551209926605225,0.0
30,46,22,0.6645612120628357,0.0,0.5888428688049316,0.0
30,46,23,0.7770187258720398,0.0,0.8099576830863953,0.0
30,46,24,0.7991220951080322,0.0,0.7333277463912964,0.0
30,46,25,0.5945369005203247,0.0,0.5226094722747803,0.0
30,46,26,0.7004234790802002,0.0,0.5826292634010315,0.0
30,46,27,0.7259184122085571,0.0,0.4743348956108093,0.0
30,46,28,0.7941645383834839,1.0,0.8994643688201904,1.0
30,46,29,0.7880499362945557,0.0,0.8976947069168091,0.0
30,47,0,0.6513203978538513,1.0,0.4588441848754883,0.0
30,47,1,0.7577192187309265,1.0,0.49493780732154846,0.0
30,47,2,0.6672242879867554,0.0,0.20518925786018372,0.0
30,47,3,0.6112553477287292,0.0,0.4645225405693054,0.0
30,47,4,0.7356238961219788,1.0,0.23722010850906372,0.0
30,47,5,0.6123833656311035,1.0,0.5521277189254761,0.0
30,47,6,0.7111296057701111,1.0,0.2951487600803375,0.0
30,47,7,0.7758652567863464,1.0,0.5525708198547363,1.0
30,47,8,0.7695987224578857,1.0,0.8661120533943176,0.0
30,47,9,0.658234179019928,1.0,0.19032669067382812,0.0
30,47,10,0.6290818452835083,1.0,0.31288301944732666,0.0
30,47,11,0.76571124792099,1.0,0.5259948968887329,0.0
30,47,12,0.77162104845047,1.0,0.8618152737617493,0.0
30,47,13,0.7549806833267212,1.0,0.6217650771141052,0.0
30,47,14,0.7994592189788818,1.0,0.8776044249534607,1.0
30,47,15,0.7278744578361511,1.0,0.5905658602714539,0.0
30,47,16,0.7686254382133484,1.0,0.8584520220756531,1.0
30,47,17,0.7141467928886414,1.0,0.30081847310066223,0.0
30,47,18,0.6936637759208679,1.0,0.614360511302948,0.0
30,47,19,0.7496992349624634,1.0,0.8663889169692993,0.0
30,47,20,0.7638062834739685,1.0,0.8532719016075134,0.0
30,47,21,0.7424077987670898,1.0,0.5561678409576416,0.0
30,47,22,0.7309110760688782,1.0,0.4918588697910309,0.0
30,47,23,0.8158877491950989,1.0,0.9222564101219177,1.0
30,47,24,0.7124080657958984,1.0,0.6857584714889526,0.0
30,47,25,0.7552157640457153,1.0,0.8520371913909912,0.0
30,47,26,0.7439190745353699,1.0,0.6851080060005188,0.0
30,47,27,0.6964942812919617,0.0,0.5159469246864319,0.0
30,47,28,0.5024537444114685,0.0,0.19532565772533417,0.0
30,47,29,0.7851815223693848,1.0,0.8971803188323975,1.0
30,48,0,0.7562040090560913,0.0,0.7414687275886536,0.0
30,48,1,0.7938403487205505,0.0,0.8714280724525452,0.0
30,48,2,0.7200474143028259,0.0,0.5222519040107727,0.0
30,48,3,0.8199268579483032,0.0,0.9098315834999084,0.0
30,48,4,0.8097686171531677,0.0,0.9111379981040955,0.0
30,48,5,0.7772927284240723,0.0,0.35980212688446045,0.0
30,48,6,0.8081793189048767,0.0,0.8846660852432251,0.0
30,48,7,0.796864926815033,0.0,0.7561490535736084,0.0
30,48,8,0.8034651875495911,0.0,0.7411698698997498,0.0
30,48,9,0.8130367398262024,0.0,0.9195181727409363,0.0
30,48,10,0.8054947853088379,0.0,0.6841914057731628,0.0
30,48,11,0.814167320728302,0.0,0.8846301436424255,0.0
30,48,12,0.7925557494163513,0.0,0.7921916842460632,0.0
30,48,13,0.7175262570381165,0.0,0.8401088714599609,0.0
30,48,14,0.7649595141410828,0.0,0.849147617816925,0.0
30,48,15,0.8112037777900696,0.0,0.9186162352561951,0.0
30,48,16,0.7790988683700562,0.0,0.7012791037559509,0.0
30,48,17,0.7750645279884338,0.0,0.8315495848655701,0.0
30,48,18,0.7926608324050903,0.0,0.8339654803276062,0.0
30,48,19,0.7969836592674255,0.0,0.6653323173522949,0.0
30,48,20,0.8035839200019836,0.0,0.7402005195617676,0.0
30,48,21,0.7855848670005798,0.0,0.8413557410240173,0.0
30,48,22,0.8157941699028015,0.0,0.7449967861175537,0.0
30,48,23,0.7514163255691528,0.0,0.5875231027603149,0.0
30,48,24,0.807712197303772,0.0,0.8091012239456177,0.0
30,48,25,0.748036801815033,0.0,0.5220500826835632,0.0
30,48,26,0.7877755761146545,0.0,0.7973405122756958,0.0
30,48,27,0.768920361995697,0.0,0.80372154712677,0.0
30,48,28,0.7800926566123962,0.0,0.7681102156639099,0.0
30,48,29,0.8142527937889099,1.0,0.9168577790260315,1.0
30,49,0,0.7462305426597595,1.0,0.8458369374275208,0.0
30,49,1,0.7908680438995361,1.0,0.8561272025108337,0.0
30,49,2,0.7998537421226501,1.0,0.4154481589794159,1.0
30,49,3,0.6909207105636597,0.0,0.5442568063735962,0.0
30,49,4,0.7550008893013,1.0,0.7359606623649597,0.0
30,49,5,0.7487384080886841,1.0,0.7404081225395203,0.0
30,49,6,0.7888811826705933,0.0,0.7103161811828613,0.0
30,49,7,0.7034520506858826,0.0,0.37466683983802795,0.0
30,49,8,0.7254595160484314,1.0,0.6716650128364563,0.0
30,49,9,0.7561994194984436,0.0,0.530930757522583,0.0
30,49,10,0.6881296038627625,1.0,0.5383275747299194,1.0
30,49,11,0.7000662684440613,1.0,0.577147901058197,0.0
30,49,12,0.8111492991447449,1.0,0.9080533981323242,1.0
30,49,13,0.7948169112205505,1.0,0.8407644629478455,0.0
30,49,14,0.7948746085166931,1.0,0.6910526156425476,0.0
30,49,15,0.7912288308143616,1.0,0.8439619541168213,0.0
30,49,16,0.7283040881156921,1.0,0.5735995173454285,0.0
30,49,17,0.7897582054138184,0.0,0.6614364981651306,0.0
30,49,18,0.7562190294265747,0.0,0.7203472256660461,0.0
30,49,19,0.7374658584594727,1.0,0.6111776828765869,0.0
30,49,20,0.8017889261245728,1.0,0.9067298769950867,0.0
30,49,21,0.7267467975616455,0.0,0.7082803845405579,0.0
30,49,22,0.7563660144805908,1.0,0.6252474188804626,0.0
30,49,23,0.7320103049278259,1.0,0.8075762391090393,0.0
30,49,24,0.7910062670707703,1.0,0.8644546866416931,0.0
30,49,25,0.8020856976509094,1.0,0.9062122106552124,1.0
30,49,26,0.8051353693008423,1.0,0.9177811741828918,1.0
30,49,27,0.7882782816886902,1.0,0.8139140605926514,0.0
30,49,28,0.8039323687553406,1.0,0.8529759049415588,0.0
30,49,29,0.7954610586166382,1.0,0.8372778296470642,0.0
30,50,0,0.7627599835395813,0.0,0.5641026496887207,0.0
30,50,1,0.7758219838142395,0.0,0.8344350457191467,0.0
30,50,2,0.7854072451591492,0.0,0.6030278205871582,0.0
30,50,3,0.7791301012039185,0.0,0.7836499214172363,0.0
30,50,4,0.8153398633003235,1.0,0.918369472026825,1.0
30,50,5,0.6842665076255798,0.0,0.7517330646514893,0.0
30,50,6,0.7678930163383484,0.0,0.8559814691543579,0.0
30,50,7,0.7978981137275696,0.0,0.9016421437263489,0.0
30,50,8,0.7881327271461487,0.0,0.9042015671730042,0.0
30,50,9,0.7613648772239685,0.0,0.9046335220336914,0.0
30,50,10,0.6982051730155945,0.0,0.503607988357544,0.0
30,50,11,0.665303111076355,0.0,0.43560686707496643,0.0
30,50,12,0.7491542100906372,0.0,0.527800977230072,0.0
30,50,13,0.7945967316627502,0.0,0.9134569764137268,0.0
30,50,14,0.7050262093544006,0.0,0.47889378666877747,0.0
30,50,15,0.6897487044334412,0.0,0.46382442116737366,0.0
30,50,16,0.5879549384117126,0.0,0.6024985909461975,0.0
30,50,17,0.7743176221847534,0.0,0.7925008535385132,0.0
30,50,18,0.7851538062095642,0.0,0.5851575136184692,0.0
30,50,19,0.7447285652160645,0.0,0.3283708691596985,0.0
30,50,20,0.7783594727516174,0.0,0.8779087066650391,0.0
30,50,21,0.7334176898002625,0.0,0.7085468173027039,0.0
30,50,22,0.675921618938446,0.0,0.44478991627693176,0.0
30,50,23,0.7586175203323364,0.0,0.6208229064941406,0.0
30,50,24,0.7321667671203613,0.0,0.7718930840492249,0.0
30,50,25,0.7307955622673035,0.0,0.23556898534297943,0.0
30,50,26,0.7818257212638855,0.0,0.5246884226799011,0.0
30,50,27,0.7643627524375916,0.0,0.5236185193061829,0.0
30,50,28,0.7988225221633911,0.0,0.7757905721664429,0.0
30,50,29,0.7485679388046265,0.0,0.6471670866012573,0.0
30,51,0,0.7678050994873047,1.0,0.5160408020019531,0.0
30,51,1,0.690339982509613,1.0,0.6848284602165222,0.0
30,51,2,0.7270390391349792,1.0,0.5937748551368713,0.0
30,51,3,0.7658095359802246,1.0,0.5779822468757629,0.0
30,51,4,0.7428309321403503,1.0,0.7211552858352661,0.0
30,51,5,0.6089930534362793,1.0,0.5170451402664185,0.0
30,51,6,0.6609780192375183,1.0,0.5866400003433228,0.0
30,51,7,0.7256056666374207,1.0,0.7984773516654968,0.0
30,51,8,0.7959226369857788,1.0,0.8787209987640381,0.0
30,51,9,0.7437760233879089,1.0,0.5924128890037537,0.0
30,51,10,0.628348708152771,1.0,0.2739366888999939,0.0
30,51,11,0.7596817016601562,1.0,0.7911917567253113,0.0
30,51,12,0.73194819688797,1.0,0.6093454957008362,0.0
30,51,13,0.8048405051231384,1.0,0.6699921488761902,1.0
30,51,14,0.6500303149223328,1.0,0.5388529896736145,0.0
30,51,15,0.5156192779541016,1.0,0.40315723419189453,0.0
30,51,16,0.7762376070022583,1.0,0.9067475199699402,0.0
30,51,17,0.7538900375366211,1.0,0.7966095805168152,0.0
30,51,18,0.7422293424606323,1.0,0.5414419174194336,0.0
30,51,19,0.6899256110191345,1.0,0.7919610142707825,0.0
30,51,20,0.6958618760108948,1.0,0.5803883671760559,0.0
30,51,21,0.7852663993835449,1.0,0.9105398654937744,0.0
30,51,22,0.6641607284545898,1.0,0.6094942688941956,0.0
30,51,23,0.7744259238243103,1.0,0.586971640586853,0.0
30,51,24,0.5741758346557617,1.0,0.4638898968696594,0.0
30,51,25,0.7875612378120422,1.0,0.5348085761070251,1.0
30,51,26,0.7747849225997925,1.0,0.6414881348609924,0.0
30,51,27,0.7396057844161987,1.0,0.5036401748657227,0.0
30,51,28,0.7478423118591309,1.0,0.764583945274353,0.0
30,51,29,0.7990713119506836,1.0,0.9182195663452148,1.0
